,Product URL,Product Name,Product Price,Rating,Number of reviews
118,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MzQzMzA3NDYxMTg2NDk6MTY3OTMyODQwMjpzcF9idGY6MjAxMTE4MjUyMjc5OTg6OjA6Og&url=%2FGenie-Clara-Backpack-Women-compartments%2Fdp%2FB097JJGR1N%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328402%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,025",4.2,(56)
119,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzY5OTg6OjA6Og&url=%2FMOKOBARA-TSBPK12CND22001-Backpack-Modern-Love%2Fdp%2FB08T1769X9%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",4.3,(152)
120,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfYXRmX25leHQ6MjAxMTIwOTYzMTc1OTg6OjA6Og&url=%2Fuppercase-Professional-Anti-theft-resistant-sustainable%2Fdp%2FB0BSH4H4DB%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Matrix Professional Anti-theft Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,300",4.2,(12)
121,https://www.amazon.in/Bennett-15-6-inch-Repellent-Backpack-ben_cas_blue/dp/B09WZKB54G/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-67,"Bennett Laptop Bag for Menं & Women 15.6 inch, 25 L Water Resistant Bag Laptop Apple/Dell/Lenovo/Asus/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (Blue)",512,4.0,(434)
122,https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-68,"Hammonds Flycatcher Genuine Leather Laptop Bag for Men/Office Bag for Men, Brown | Fits Upto 16 Inch Laptop/MacBook| Leather Bag with Shoulder Straps | Laptop Messenger Bag/Leather Bag for Men |","3,299",4.3,"(4,682)"
123,https://www.amazon.in/Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-69,"Nivia 5227 Pulse Junior Bag, Others (Orange) (Sky Blue)",380,3.8,(155)
124,https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903340000000/dp/B012D4QWES/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-70,Wildcraft Turnaround Polyester 14 inch 27 Ltrs Blue Laptop Bag (8903340000000),"1,895",4.3,"(3,229)"
125,https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-71,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather","1,895",3.9,(751)
126,https://www.amazon.in/Chic-Buddy-Waterproof-Swimsuits-Toiletries/dp/B09KSBHC18/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-72,"Chic Buddy Waterproof Wet Bag, Washable, Reusable for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries",299,4.4,(280)
127,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07K8KLB3P/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-73,"Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 inches) (Compatible with 15.6 inch laptops), Navy Blue",448,4.3,"(12,341)"
128,https://www.amazon.in/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0501/dp/B07G4HH78P/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-74,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Navy,"1,030",4.4,"(3,132)"
129,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfbXRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.9,(17)
130,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfbXRmOjIwMDMyNTY1MDQ2ODk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Computer-17-3-inch%2Fdp%2FB083N3DCTM%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- ALL) (Navy Blue),"1,800",4.1,"(3,717)"
131,https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-77,"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Black)",429,3.9,"(1,241)"
132,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B09GG53CSL/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-78,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),749,3.9,"(1,217)"
133,https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-79,NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,449,4.2,"(7,268)"
134,https://www.amazon.in/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-80,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),"1,499",4.3,(875)
135,https://www.amazon.in/Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-81,Lenovo Casual Laptop Backpack B210 15.6-inch(39.6cm) Water Repellent Black,799,4.2,"(54,719)"
136,https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-82,ASTRID Women's Round Sling Bag with Pompoms (Brown),474,4.4,(346)
137,https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-83,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.9,"(9,938)"
138,https://www.amazon.in/DZert-Polyester-Black-White-Laptop/dp/B07H193V57/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679328790&sprefix=ba%2Caps%2C283&sr=8-84,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Black,299,3.8,"(2,291)"
139,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_85_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty","1,900",4.9,(23)
140,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjA3NTA1NjIyMTk0Njk0OjE2NzkzMjg3OTA6c3BfYnRmOjIwMTIxOTcyMjYwNDk4OjowOjo&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_86_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679328790%26sprefix%3Dba%252Caps%252C283%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)","3,499",4.1,(45)
141,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDY4MDYxNTYzMTQwODEzOjE2NzkzMjk2MTM6c3BfYXRmX25leHQ6MjAxMjE5NzIyNjA0OTg6OjA6Og&url=%2FEUME-Propine-Massager-Backpack-Charging%2Fdp%2FB07XG935R9%2Fref%3Dsr_1_81_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679329613%26sprefix%3Dba%252Caps%252C283%26sr%3D8-81-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DAPBFC7AMQ4Q38,"EUME Propine Laptop Backpack | Built-in Massager, Water Resistant & Anti-Theft | Fits Up-to 15.6"" MacBook (Melange, 22L)","3,499",4.1,(45)
142,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDY4MDYxNTYzMTQwODEzOjE2NzkzMjk2MTM6c3BfYXRmX25leHQ6MjAxMDU0NTE4NTE1OTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BR1D4SL1%2Fref%3Dsr_1_82_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679329613%26sprefix%3Dba%252Caps%252C283%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,800",4.9,(17)
143,https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-83,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",652,4.4,"(2,724)"
144,https://www.amazon.in/Backpack-Business-Backpacks-Charging-Resistant/dp/B094DGX84G/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-84,"FUR JADEN Travel Laptop Backpack, Business Backpacks with USB Charging Port, Water Resistant College School Computer Bag for Men & Women Fits Under 15.6 inch Laptop and Notebook",989,4.4,(342)
145,https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_85?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-85,TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,"2,380",4.4,"(6,925)"
146,https://www.amazon.in/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_87?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-87,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",489,3.9,"(9,938)"
147,https://www.amazon.in/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_88?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-88,HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,439",4.1,"(3,717)"
148,https://www.amazon.in/Bennett-15-6-inch-College-Repellent-Backpack/dp/B09WZKHSDR/ref=sr_1_89?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-89,"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",512,4.0,(434)
149,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_90?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-90,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Grey),599,4.0,(31)
150,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDY4MDYxNTYzMTQwODEzOjE2NzkzMjk2MTM6c3BfbXRmOjIwMTA4NDc1MDc0Njk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BRMWDNZ7%2Fref%3Dsr_1_92_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679329613%26sprefix%3Dba%252Caps%252C283%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","2,400",4.7,(19)
151,https://www.amazon.in/Motherly-Diaper-Bags-Travel-Basic/dp/B07PKQ3WJZ/ref=sr_1_93?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-93,motherly Diaper Bags for Mom Travel Basic Edition (Navy Blue),"1,536",4.5,"(2,331)"
152,https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_94?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-94,ASTRID Women's Round Sling Bag with Pompoms (Brown),474,4.4,(346)
153,https://www.amazon.in/Wildcraft-Turnaround-Polyester-Laptop-8903338054702/dp/B012D51GXO/ref=sr_1_95?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-95,Wildcraft Turnaround Polyester 35 Ltrs Blue Laptop Bag (8903338054702),"2,075",4.3,"(1,159)"
154,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_96?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-96,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",565,4.3,"(9,793)"
155,https://www.amazon.in/Safari-Groove-Water-Resistant-Backpack/dp/B09B27WXSF/ref=sr_1_97?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-97,Safari Groove 35 Ltrs Water Resistant Backpack,899,3.7,(312)
156,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_98?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-98,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3,"(12,341)"
157,https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679329613&sprefix=ba%2Caps%2C283&sr=8-100,NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue),249,4.1,(456)
158,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDY4MDYxNTYzMTQwODEzOjE2NzkzMjk2MTM6c3BfYnRmOjIwMDcyMzk1NTEyNzAyOjowOjo&url=%2FArtistix-Unisex-Travel-Backpack-Repellent%2Fdp%2FB09B5DMGM1%2Fref%3Dsr_1_101_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679329613%26sprefix%3Dba%252Caps%252C283%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L)","1,989",4.5,(661)
159,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDY4MDYxNTYzMTQwODEzOjE2NzkzMjk2MTM6c3BfYnRmOjIwMTExODI1MjI3OTk4OjowOjo&url=%2FGenie-Clara-Backpack-Women-compartments%2Fdp%2FB097JJGR1N%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679329613%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Genie Clara Backpack for Women - 3 compartments, Laptop Bags for Girls, Stylish and Trendy College Backpacks for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.","1,025",4.2,(56)
160,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODE3MDQxMjQ3MTIwMjY1OjE2NzkzMzAwMjk6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzQ1OTg6OjA6Og&url=%2FMokobara-Backpack-Leather-Resistant-Laptop%2Fdp%2FB0B7X81X69%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679330029%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,"MOKOBARA The Work Backpack 15.6"" Inch Laptop | Travel Backpack For Men And Women","6,999",4.4,(20)
161,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODE3MDQxMjQ3MTIwMjY1OjE2NzkzMzAwMjk6c3BfYXRmX25leHQ6MjAxMTQ0MTQyMjkyOTg6OjA6Og&url=%2FEUME-Laptop-Backpack-Resistance-Charging%2Fdp%2FB07G13F54G%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679330029%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Iris 23 LTR Laptop Backpack for 14 inch Laptop - Blue Series,"2,199",4.2,(140)
162,https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B07NJRPJ6Q/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-99,Wesley Milestone 15.6 inch 25 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack (Black),498,4.3,"(12,341)"
163,https://www.amazon.in/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07ZC77WTW/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-100,"SFANE Polyester 23 cms Navy Blue Gym Bag, Shoulder Bag, Sports Bag for Men & Women with Separate Shoes Compartment (Blue)",435,4.3,"(3,161)"
164,https://www.amazon.in/POLESTAR-backpack-Backpack-College-Students/dp/B08X2JSJ6N/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-101,"POLESTAR Leader 34 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty",599,4.1,"(3,429)"
165,https://www.amazon.in/AirCase-C17-Laptop-Sleeve-Handle/dp/B07FJV79CX/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-102,"AirCase Sleeve Messenger Bag with Handle & Detachable Shoulder Strap |for Upto 14"" Laptop/ MacBook | 3-in-1 use | 3 Zippered Spacious Pockets | Durable Nylon Padded Fabric, for Men & Women (Black)",778,4.1,"(1,215)"
166,https://www.amazon.in/Half-Moon-Waterproof-Backpack-Students/dp/B0BR149RMT/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-103,Half Moon 35 L Casual Waterproof Laptop Bag/Backpack for Men Women Boys Girls/Office School College Teens & Students with Rain Cover (18 Inch) (Black),699,3.8,(8)
167,https://www.amazon.in/Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-104,"Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual","1,349",3.5,(5)
168,https://www.amazon.in/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-105,Gear Casual Backpack,449,3.8,"(2,079)"
169,https://www.amazon.in/Tinytot-School-Backpack-College-Multipurpose/dp/B09C5J2MN7/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-106,Tinytot School Bag School Backpack College Backpack Travel Backpack Office Backpack Multipurpose Backpack Picnic Bag for Boys & Girls,589,4.3,(291)
170,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2ODE3MDQxMjQ3MTIwMjY1OjE2NzkzMzAwMjk6c3BfbXRmOjIwMTE3Nzk1ODczODk4OjowOjo&url=%2FMOKOBARA-Backpack-Leather-Resistant-College%2Fdp%2FB0BR7N3KF4%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1679330029%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"MOKOBARA Backpack 15.5"" Inch Laptop Backpack For Women (16 litres ) Improved (2022 - Model)","4,499",4.3,(152)
171,https://www.amazon.in/Dyazo-Laptop-Briefcase-Compatible-Ultrabook/dp/B08W68TB6K/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-109,"Dyazo Unisex Sleek Light Laptop Notebook Shoulder Briefcase Bag for 11 Inch to 15.6 Inches Laptops Compatible for MacBook, Ultrabook, Dell, Lenovo, Compaq, Hp Computers and Other Laptops (Blue)",599,3.8,(619)
172,https://www.amazon.in/Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_110?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-110,Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls,634,4.4,(25)
173,https://www.amazon.in/Business-Casual-Resistant-Laptop-Backpack/dp/B0862V2GKH/ref=sr_1_111?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-111,Mi Business Casual 21L Water Resistant Laptop Backpack (Blue),999,4.4,"(6,164)"
174,https://www.amazon.in/Skybags-Brat-Polyester-Casual-Backpack/dp/B0BBPPM33V/ref=sr_1_112?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-112,Skybags Brat 22L Red Polyester Casual Backpack,702,4.0,(222)
175,https://www.amazon.in/HEROZ-Backpack-Resistant-Durable-Notebook/dp/B08BYQZYYC/ref=sr_1_113?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-113,HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Navy Blue & Sky Blue),"1,349",4.3,"(7,730)"
176,https://www.amazon.in/SBCOLLECTION-Premium-Backpack-Water-Resistance-Business/dp/B0BXL5B1J4/ref=sr_1_114?crid=2M096C61O4MLT&keywords=bags&qid=1679330029&sprefix=ba%2Caps%2C283&sr=8-114,SBCOLLECTION Premium School College Office Laptop Daily Use Backpack for All Day Traveler,229,4.5,(3)
